C3N.00244	0.7473244029524626
C3L.00096	0.9611188692287729
C3N.01524.N	0.3586895221057442
C3N.00852	0.8155936561462476
C3N.00852.N	0.7854474089906399
C3N.00437	0.44770699012374104
C3L.00360.N	0.9955519087399021
C3N.00577.N	0.9500505929488087
C3L.00908.N	0.9926545447664693
C3L.00907.N	0.9930528778710626
C3N.00495	0.9517380873086808
C3L.00183	0.8160508204424377
C3N.00834	0.7798176888145529
C3L.01882.N	0.9931275338007254
C3L.00583.N	0.9883515722400821
C3L.00791	0.8862754138368494
C3L.01882	0.6526269016712956
C3L.01287.N	0.9693231808430367
C3L.00418	0.7780116184527708
C3N.00150.N	0.9496804290525135
C3L.00369.N	0.9956614076822585
C3L.01861	0.775911253349415
C3L.00010.N	0.9923014968572408
C3N.00177.N	0.969016740576769
C3N.01648.N	0.44034437477151545
C3L.00004.N	0.9782604431356998
C3N.00390	0.4085801308765944
C3L.00606	0.9098187691866665
C3N.00314.N	0.9650945760983756
C3L.01288	0.5914801132310854
C3L.00026.N	-0.14733503988743887
C3N.01214	0.03885412550948465
C3L.00917	0.4174803840353321
C3N.01808.N	0.9970409204449826
C3L.00447.N	0.9950377340020139
C3L.00448	0.7425706648022151
C3N.00305	0.9629363330325248
C3N.00494.N	0.9626919532589787
C3N.01180	0.9833906871427148
C3L.01607.N	0.5872376365328006
C3L.00416.N	0.6839475747594057
C3L.01603.N	0.9673104997127367
C3L.01607	0.9716544313143777
C3N.01176	0.8644935150997267
C3N.01649.N	0.9873757374344102
C3L.00369	0.9500144456443194
C3L.01286	0.6382126203679476
C3L.00418.N	0.9532993570840304
C3N.00312	0.47289180354903787
C3L.00581.N	0.8891411193254308
C3N.01522.N	0.9824622115221101
C3N.00242	0.9844393760268512
C3N.00646	0.7595574140161635
C3N.00315	0.5666665275232762
C3N.00834.N	0.9626053957183078
C3L.00910.N	0.9844348020494786
C3N.00832	0.9525473821435017
C3L.00079	0.4367821771552889
C3L.00561	0.7129807543382455
C3L.00800	0.8487341137608136
C3L.01283	0.8713580144967064
C3N.01646	0.8546121809533286
C3L.00766	0.9016206413808989
C3N.01214.N	0.8675800641110892
C3N.01651.N	0.9774098954375906
C3L.00416	0.9774754233185171
C3N.00317	0.4195955483868507
C3N.00491	0.20879607033202363
C3N.01178.N	0.9874113175238874
C3L.01836.N	0.9640394657168644
C3L.00079.N	0.9115544272868362
C3L.00447	0.844567750771686
C3N.01179	0.8812232628598747
C3N.01220.N	0.9802071994594397
C3N.00246	0.9717723006848015
C3N.00320	0.9430563220431831
C3N.01648	0.622630661894486
C3N.00148.N	0.9866134881706978
C3N.00492	0.9905109442571416
C3L.01836	0.9601690430321566
C3N.01220	0.05620819059915594
C3L.00907	0.2769101374085116
C3L.00097.N	0.9970762790746951
C3N.01179.N	0.9850749968296603
C3L.00765	0.509457386202803
C3N.00380	0.5910139708560349
C3L.01287	0.790973946103499
C3L.01302	0.6198059671273572
C3L.00813	0.97362969725213
C3L.00790	0.8541832610901626
C3N.01261.N	0.9811226186192181
C3L.00583	0.9123458361424476
C3L.00814	0.9378251174227912
C3N.00149	0.7795583028508388
C3N.00150	0.7926719125044575
C3N.00577	0.8806084774163414
C3L.00360	0.7209917605458029
C3N.01649	0.9512249689298952
C3N.00733	0.9241115650666817
C3N.01361	0.8864179584928134
C3L.00096.N	0.988788912097852
C3N.00831	0.9257064414199394
C3N.01522	0.8898644795351761
C3L.00606.N	0.9821651139903422
C3L.00010	0.8422607676896979
C3N.01651	0.9592176856782754
C3N.00310.N	0.9654747765355657
C3N.00494	0.9254376966511996
C3L.00103	-0.041143141879122686
C3L.01281	0.8788033180269057
C3N.01361.N	0.939812984289225
C3L.00812	0.46748309040379804
C3L.01557	0.9857889290128873
C3L.00026	0.9871398305875231
C3N.00646.N	0.912692117909669
C3N.00435.N	0.8850934026397557
C3N.00168.N	0.9920964228867672
C3L.00817	0.49331798016519146
C3L.00011	0.943627824627032
C3N.01200.N	-0.12087177098715746
C3L.01603	0.9145193668106624
C3L.00011.N	0.9984270859365654
C3L.00088	0.9205244339653146
C3L.00097	0.9065283513106989
C3L.00607	0.4532198008165969
C3N.00177	0.022299090356673212
C3N.01175.N	0.9937726476736443
C3N.00154	0.7904042921305927
C3N.00168	-0.17268409501216817
C3L.00359	0.9677468424154907
C3L.00581	0.8369525276220182
C3N.00149.N	0.7728080214554317
C3N.00491.N	0.9874202307424285
C3N.00495.N	0.9561228847751893
C3N.00194.N	0.9735772901809099
C3L.01352	0.9075380707318266
C3L.01286.N	0.7937541235349104
C3L.00607.N	0.9615481979860968
C3L.01560	0.9552670372080516
C3L.00088.N	0.9519439251727592
C3L.01281.N	0.992728014631254
C3L.00103.N	0.9254001189807941
C3L.00561.N	0.9189836012781667
C3N.01175	0.9866098331974915
C3L.00610	0.8672467870685547
C3N.01178	0.9749192536273432
C3N.00313	0.9615858107066586
C3L.00448.N	0.8913050178041945
C3N.00148	0.8636240860874055
C3N.01200	0.7574686509830224
C3L.00796	0.9356343291079042
C3L.01302.N	0.8655638814690348
C3N.00435	0.7689103177161812
C3L.01553	0.8056634521149019
C3N.00314	0.9377387532802977
C3L.00004	0.771495354635189
C3N.00953	0.6663696733903621
C3N.00831.N	0.9884974511051533
C3L.00910	0.8881403580708299
C3N.00194	0.8109175010665239
C3L.01885.N	0.9829505799891283
C3N.00573.N	0.9447665356529636
C3N.00390.N	0.9668141619212052
C3L.00792	0.3603552595813865
C3L.01885	0.9873573453477276
C3N.00244.N	0.9913431405955418
C3L.00908	0.9376026270776583
C3L.00799	0.9450922910927567
C3N.01261	0.8533414635475715
C3N.01213	0.9018413596547016
C3N.01524	0.4827388992726095
C3N.00733.N	0.9926738671107701
C3N.00573	0.8001994945141541
C3N.00242.N	0.901407560271159
C3L.01861.N	0.9847266345791645
C3L.01313	0.9316762757721689
C3N.01808	0.112772362707941
C3N.01176.N	0.9990827162038768
C3N.00310	0.5508611503894134
C3L.00902	0.8548234011334439
C3L.00902.N	0.9855223126209454
C3L.01313.N	0.9702515520379145
C3L.00814.N	0.530202398258975
C3L.00917.N	0.9834209886680608
C3N.01646.N	0.9869775507022241
